,id,Время старта,Время финиша,id опроса,Опрос полностью пройден,1. **Какие сайты или мобильные приложения о продаже автомобилей вы знаете?**,2. **Где вы разместите объявление о продаже автомобиля?**,2. **Где вы разместите объявление о продаже автомобиля?**,2. **Где вы разместите объявление о продаже автомобиля?**,2. **Где вы разместите объявление о продаже автомобиля?**,2. **Где вы разместите объявление о продаже автомобиля?**,3. **Есть ли в вашей семье автомобиль?**,6. **Где вы проживаете?**,6. **Где вы проживаете?**,9. **Ваш пол?**,10. **Ваш возраст?**
713,c2cb91a4-6256-56e9-a88f-c3614490e784,2019-12-25 21:59:31,2019-12-25 22:00:24,6zq8hMaChwp7M545Ztg3xJ,да,'Авто.ру,,auto.ru,avito.ru,,,Нет,в Свердловской области,,Мужчина,25-34 лет
714,ac34ab2e-f415-519e-bd5e-2cf0eb6a5abc,2019-12-25 22:00:26,2019-12-25 22:01:10,6zq8hMaChwp7M545Ztg3xJ,да,'auto.ru,,auto.ru,,,,Нет,в Екатеринбурге,,Мужчина,Менее 18 лет
715,631508dc-cf95-5efd-ab3e-4201b31287e9,2019-12-25 22:01:24,2019-12-25 22:01:36,6zq8hMaChwp7M545Ztg3xJ,да,'авито,,auto.ru,avito.ru,,,"Да, я его вожу",в Екатеринбурге,,Мужчина,18-24 лет
716,d210d6d1-5a78-5d0d-bc16-0313f0553441,2019-12-25 22:05:50,2019-12-25 22:06:04,6zq8hMaChwp7M545Ztg3xJ,да,'авито,,auto.ru,avito.ru,,,"Да, я его вожу",в Екатеринбурге,,Мужчина,25-34 лет
717,3859315a-2e2a-5ac1-8b50-49e419526776,2019-12-25 22:17:15,2019-12-25 22:17:30,6zq8hMaChwp7M545Ztg3xJ,да,'екне неек,,auto.ru,avito.ru,,,"Да, я его вожу",в Екатеринбурге,,Мужчина,25-34 лет
718,4b9d1c2d-8522-5aec-87bf-50a034c17e20,2019-12-25 22:25:49,2019-12-25 22:26:34,6zq8hMaChwp7M545Ztg3xJ,да,'Auto.ru avito drom.ru,drom.ru,auto.ru,avito.ru,,,"Да, я его вожу",в Екатеринбурге,,Мужчина,18-24 лет
719,e152423c-f1d7-50b0-a38a-8d13836618fa,2019-12-25 22:39:28,2019-12-25 22:40:17,6zq8hMaChwp7M545Ztg3xJ,да,'авито,,auto.ru,avito.ru,,,Нет,в Свердловской области,,Мужчина,35-44 лет
720,075b59c5-761b-57a8-9d93-385885618d8e,2019-12-25 22:46:08,2019-12-25 22:46:51,6zq8hMaChwp7M545Ztg3xJ,да,"'Avito, e1",,,avito.ru,,,Нет,в Свердловской области,,Мужчина,18-24 лет
721,fe924b7c-bc01-5071-a635-78047fe3a0f1,2019-12-25 22:56:26,2019-12-25 22:57:08,6zq8hMaChwp7M545Ztg3xJ,да,'Авито,drom.ru,auto.ru,avito.ru,,,"Да, но я его не вожу",в Свердловской области,,Мужчина,25-34 лет
722,67c4d8fd-9eff-5d15-918a-61f4a0add356,2019-12-25 22:58:26,2019-12-25 22:59:17,6zq8hMaChwp7M545Ztg3xJ,да,"'Авита, юла",drom.ru,auto.ru,avito.ru,,,Нет,в Свердловской области,,Мужчина,25-34 лет
723,9b66b1fa-e58d-518b-b9db-c68b03b5c326,2019-12-25 23:01:22,2019-12-25 23:01:56,6zq8hMaChwp7M545Ztg3xJ,да,'Авто.ру,,auto.ru,,,,Нет,в Свердловской области,,Мужчина,25-34 лет
724,63e35036-1072-55f5-9feb-4e69040177ea,2019-12-25 23:01:57,2019-12-25 23:02:29,6zq8hMaChwp7M545Ztg3xJ,да,"'авту ру
дром",drom.ru,auto.ru,avito.ru,,,Нет,Другое (впишите свой вариант),Москва,Мужчина,25-34 лет
725,dec280ba-fb4d-5728-a131-ad1b252a529c,2019-12-25 23:51:34,2019-12-25 23:52:06,6zq8hMaChwp7M545Ztg3xJ,да,'Авто ру,,auto.ru,,,,Нет,в Свердловской области,,Мужчина,18-24 лет
726,ea1d6328-f46c-5a16-9411-c5314cf97c54,2019-12-26 01:15:14,2019-12-26 01:15:38,6zq8hMaChwp7M545Ztg3xJ,да,'Авито,,,avito.ru,,,Нет,в Свердловской области,,Мужчина,18-24 лет
727,8cb9186c-cc25-57d1-a842-c4e57e90a48e,2019-12-26 04:02:50,2019-12-26 04:03:49,6zq8hMaChwp7M545Ztg3xJ,да,'Авито,,auto.ru,,,,Нет,в Свердловской области,,Мужчина,35-44 лет
728,b4d4c1b8-f3d4-5832-a880-bef645319aa9,2019-12-26 04:33:54,2019-12-26 04:34:33,6zq8hMaChwp7M545Ztg3xJ,да,'никакие,,,avito.ru,,,"Да, я его вожу",Другое (впишите свой вариант),Краснодар,Мужчина,35-44 лет
729,f43a648e-1256-5630-9f4e-c7358110fcf3,2019-12-26 05:25:09,2019-12-26 05:26:14,6zq8hMaChwp7M545Ztg3xJ,да,'Avito auto.ru drom ,drom.ru,auto.ru,avito.ru,,,"Да, я его вожу",в Свердловской области,,Мужчина,25-34 лет
730,fe03d01f-c132-53c0-a5fe-65a20bcc0dfc,2019-12-26 05:33:38,2019-12-26 05:34:28,6zq8hMaChwp7M545Ztg3xJ,да,"'Дром ру.,авито",drom.ru,auto.ru,avito.ru,,,"Да, но я его не вожу",в Екатеринбурге,,Мужчина,25-34 лет
731,bdc5d68c-e939-5c93-bc3b-197697c3cea1,2019-12-26 05:39:39,2019-12-26 05:40:29,6zq8hMaChwp7M545Ztg3xJ,да,'Auto.ru,,auto.ru,,,,"Да, но я его не вожу",в Свердловской области,,Мужчина,Менее 18 лет
732,eac2c448-1e32-589d-87b6-83ac4c4d00e5,2019-12-26 05:41:17,2019-12-26 05:43:26,6zq8hMaChwp7M545Ztg3xJ,да,"'Drom.ru , auto.ru , car.ru , youla.ru ",,auto.ru,,,,Нет,в Свердловской области,,Мужчина,18-24 лет
733,42d6bd98-b969-5fef-b5ed-92eb079b07e6,2019-12-26 06:01:33,2019-12-26 06:01:57,6zq8hMaChwp7M545Ztg3xJ,да,'авито,drom.ru,auto.ru,avito.ru,,,"Да, я его вожу",в Екатеринбурге,,Мужчина,25-34 лет
734,5c2e7aa0-4c79-5751-b3ce-bb71dc2f2575,2019-12-26 06:33:12,2019-12-26 06:33:27,6zq8hMaChwp7M545Ztg3xJ,да,'авто,,auto.ru,avito.ru,,,"Да, я его вожу",в Екатеринбурге,,Мужчина,25-34 лет
735,c3070c9c-bb2d-597d-a686-34387c37abeb,2019-12-26 06:42:01,2019-12-26 06:42:13,6zq8hMaChwp7M545Ztg3xJ,да,'авто,,auto.ru,avito.ru,,,"Да, я его вожу",в Екатеринбурге,,Мужчина,25-34 лет
736,5ef12232-ddf5-57c8-90fb-0cedde9f3be9,2019-12-26 06:49:33,2019-12-26 06:49:45,6zq8hMaChwp7M545Ztg3xJ,да,'авто,,auto.ru,avito.ru,,,"Да, я его вожу",в Екатеринбурге,,Мужчина,25-34 лет
737,92a2c140-5704-5003-934e-f0d61131e783,2019-12-26 06:56:49,2019-12-26 06:57:09,6zq8hMaChwp7M545Ztg3xJ,да,'авто,drom.ru,auto.ru,,,,"Да, я его вожу",в Екатеринбурге,,Мужчина,25-34 лет
738,b5601d4f-a678-50bf-90b9-08b5195e8094,2019-12-26 07:04:16,2019-12-26 07:04:29,6zq8hMaChwp7M545Ztg3xJ,да,'авто,drom.ru,auto.ru,,,,"Да, я его вожу",в Екатеринбурге,,Мужчина,25-34 лет
739,db5e3a87-9ef7-5698-bab3-5b16cb8feb53,2019-12-26 07:07:47,2019-12-26 07:07:59,6zq8hMaChwp7M545Ztg3xJ,да,'авто,,auto.ru,avito.ru,,,"Да, я его вожу",в Екатеринбурге,,Мужчина,25-34 лет
740,9d0117ff-4100-5472-867a-f6a5bd3b60b3,2019-12-26 07:12:15,2019-12-26 07:12:29,6zq8hMaChwp7M545Ztg3xJ,да,'авто,drom.ru,auto.ru,,,,"Да, я его вожу",в Екатеринбурге,,Мужчина,25-34 лет
741,d5e200a4-77c3-5861-b639-db27e5094fd8,2019-12-26 07:16:13,2019-12-26 07:16:26,6zq8hMaChwp7M545Ztg3xJ,да,'авто,drom.ru,,avito.ru,,,"Да, я его вожу",в Екатеринбурге,,Мужчина,25-34 лет
742,105f5fc2-5b95-54f0-a204-84d7cb4fac40,2019-12-26 07:19:25,2019-12-26 07:19:38,6zq8hMaChwp7M545Ztg3xJ,да,'авто,drom.ru,,avito.ru,,,"Да, я его вожу",в Екатеринбурге,,Мужчина,25-34 лет
743,f53318e5-9e70-5e5b-a721-4c9c6bf1f5ee,2019-12-26 07:23:51,2019-12-26 07:24:04,6zq8hMaChwp7M545Ztg3xJ,да,'авто,drom.ru,auto.ru,,,,"Да, я его вожу",в Екатеринбурге,,Мужчина,25-34 лет
744,25c10d82-cbbb-5608-98b5-331b21095eee,2019-12-26 07:38:31,2019-12-26 07:39:28,6zq8hMaChwp7M545Ztg3xJ,да,'Avito,drom.ru,auto.ru,,,,"Да, но я его не вожу",в Екатеринбурге,,Мужчина,Менее 18 лет
745,7a33d543-8ebe-5b99-ba16-299a816a9606,2019-12-26 07:45:10,2019-12-26 07:45:53,6zq8hMaChwp7M545Ztg3xJ,да,'Avito,drom.ru,auto.ru,avito.ru,,,"Да, но я его не вожу",в Свердловской области,,Мужчина,25-34 лет
746,1044b9b7-77e2-5149-aec1-95521e80cbda,2019-12-26 07:46:26,2019-12-26 07:46:38,6zq8hMaChwp7M545Ztg3xJ,да,'авто,drom.ru,,avito.ru,,,"Да, я его вожу",в Екатеринбурге,,Мужчина,25-34 лет
747,3b9f4bc3-347b-560a-bdc5-046b94cda1a1,2019-12-26 07:49:40,2019-12-26 07:49:54,6zq8hMaChwp7M545Ztg3xJ,да,'авто,drom.ru,auto.ru,,,,"Да, я его вожу",в Свердловской области,,Мужчина,35-44 лет
748,0995a2fa-752f-5479-8b54-3a34835dfae8,2019-12-26 07:50:00,2019-12-26 07:50:36,6zq8hMaChwp7M545Ztg3xJ,да,"'Дром, авто ру, авито",drom.ru,,,,,Нет,в Свердловской области,,Мужчина,18-24 лет
749,1758576d-e258-5f1e-8b34-7faca931debd,2019-12-26 07:54:03,2019-12-26 07:54:17,6zq8hMaChwp7M545Ztg3xJ,да,'авто,,auto.ru,avito.ru,,,"Да, я его вожу",в Екатеринбурге,,Мужчина,25-34 лет
750,9128b2b9-feb0-5b70-bc40-3e941e0c4faf,2019-12-26 07:55:18,2019-12-26 07:55:47,6zq8hMaChwp7M545Ztg3xJ,да,'avito,drom.ru,auto.ru,avito.ru,,,"Да, я его вожу",в Екатеринбурге,,Мужчина,35-44 лет
751,46c299d6-10da-5433-b8ac-2cc5ff961cf8,2019-12-26 07:58:16,2019-12-26 07:58:29,6zq8hMaChwp7M545Ztg3xJ,да,'авто,,auto.ru,avito.ru,,,"Да, я его вожу",в Екатеринбурге,,Мужчина,18-24 лет
752,cd2bacc8-a3a7-5045-9489-628c152d0524,2019-12-26 08:01:43,2019-12-26 08:01:57,6zq8hMaChwp7M545Ztg3xJ,да,'авит,,auto.ru,avito.ru,,,"Да, я его вожу",в Екатеринбурге,,Мужчина,25-34 лет
753,1fae9f77-d44c-59af-981e-1fad361215ba,2019-12-26 08:05:58,2019-12-26 08:06:10,6zq8hMaChwp7M545Ztg3xJ,да,'авто,drom.ru,,avito.ru,,,"Да, я его вожу",в Екатеринбурге,,Мужчина,18-24 лет
754,58b465f0-d4ee-50c7-b232-708634ee7cec,2019-12-26 08:09:20,2019-12-26 08:09:38,6zq8hMaChwp7M545Ztg3xJ,да,'авто,drom.ru,auto.ru,,,,"Да, я его вожу",в Екатеринбурге,,Мужчина,25-34 лет
755,019972be-3535-5050-ab85-2762bdc1e90e,2019-12-26 08:21:38,2019-12-26 08:22:18,6zq8hMaChwp7M545Ztg3xJ,да,'Авито,,,avito.ru,,,Нет,в Свердловской области,,Мужчина,25-34 лет
756,01d75d81-0105-5e5b-b3ff-18f3dc758313,2019-12-26 08:28:00,2019-12-26 08:28:25,6zq8hMaChwp7M545Ztg3xJ,да,'авто,drom.ru,auto.ru,,,,"Да, я его вожу",в Екатеринбурге,,Мужчина,25-34 лет
757,90a5c4bc-8807-582f-b602-210af44f344f,2019-12-26 08:31:33,2019-12-26 08:31:45,6zq8hMaChwp7M545Ztg3xJ,да,'авто,drom.ru,,avito.ru,,,"Да, я его вожу",в Екатеринбурге,,Мужчина,18-24 лет
758,7767b8aa-7130-5f7b-bb24-e9014ff98005,2019-12-26 08:38:21,2019-12-26 08:39:00,6zq8hMaChwp7M545Ztg3xJ,да,'Дром ,drom.ru,,,,,Нет,в Екатеринбурге,,Мужчина,25-34 лет
759,3b911ce7-7f72-5344-a898-2be82b78aa4a,2019-12-26 08:55:36,2019-12-26 08:56:36,6zq8hMaChwp7M545Ztg3xJ,да,"'Авито,юла,дром ",drom.ru,auto.ru,avito.ru,,,"Да, я его вожу",в Свердловской области,,Мужчина,18-24 лет
760,f11be277-8a20-5358-90fc-b4cdfea8d002,2019-12-26 08:56:49,2019-12-26 08:57:19,6zq8hMaChwp7M545Ztg3xJ,да,'авито,drom.ru,,,,,"Да, я его вожу",в Екатеринбурге,,Мужчина,18-24 лет
761,ff0ab5df-9920-5637-b336-b946e1ab92ba,2019-12-26 09:03:38,2019-12-26 09:03:53,6zq8hMaChwp7M545Ztg3xJ,да,'авито,,auto.ru,avito.ru,,,"Да, я его вожу",в Екатеринбурге,,Мужчина,18-24 лет
762,0c3022dc-bdcf-5989-b5dc-6e9c3fd66794,2019-12-26 09:14:12,2019-12-26 09:15:32,6zq8hMaChwp7M545Ztg3xJ,да,"'Авито, авто ру",drom.ru,auto.ru,avito.ru,,,"Да, я его вожу",в Свердловской области,,Мужчина,35-44 лет
763,59faa189-b5e4-5868-b667-1657e791a076,2019-12-26 09:27:56,2019-12-26 09:28:44,6zq8hMaChwp7M545Ztg3xJ,да,'Авто осаго,,,avito.ru,,,Нет,в Свердловской области,,Мужчина,18-24 лет
